videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
E2djvud2XdQ,"Buying food from a Norwegian street fair in their language",2023-10-30,Short,48S,48,180624,10639,109
W33EfBnT-Ko,"Surprising a vendor in rare Cape Verdean Creole language",2023-10-27,Short,58S,58,140313,5109,77
37habAn7adQ,"Chinese People React to Hilarious Celebrity Chinese Tattoo Fails",2023-10-25,Long Form,10M,600,156772,5601,248
YvrxVe4DXeU,"Chinese People Shocked at White Guys Reading Newspapers in Chinese",2023-10-25,Short,59S,59,1054802,62556,472
IiNKsa8_hGU,"""Wow, your Chinese is so good!""",2023-10-23,Short,38S,38,324770,16911,104
gR3K2CbPVc0,"Complimenting Norwegian woman in Norwegian language",2023-10-20,Short,56S,56,241600,13534,132
buuyuN3qoMQ,"Surprising My Friend by Secretly Learning His BANNED Language",2023-10-18,Short,59S,59,186980,9105,107
8nQGnTrDWzU,"I Learned the World's Hardest and Easiest Languages – Here's What I Found",2023-10-16,Long Form,10M5S,605,415725,15100,1128
ogZeNo6sLz4,"White Guy Orders in Nigerian Restaurant in Yoruba?!",2023-10-16,Short,49S,49,167294,9184,56
ITVkmrI7hvw,"Cambodians Invite Me to Their Home When I Speak Their Language",2023-10-13,Short,52S,52,280081,15250,108
LUseZ7_zZQk,"Switching from Cambodian to Chinese mid-conversation…",2023-10-11,Short,56S,56,466937,32402,201
ecOsp_muWt0,"Indigenous jungle shaman tells us we need antibiotics…?!",2023-10-09,Short,1M,60,156137,6539,158
ZkLv7xQAnE4,"They Gossip About Foreigner, But He Speaks Their Language FLAWLESSLY",2023-10-08,Long Form,18M10S,1090,1898586,51248,1760
KKJiWMoYZiQ,"Chinese Prankster Thought I Couldn’t Speak Chinese…",2023-10-06,Short,59S,59,4112417,236907,1438
MeQjAH7bE9o,"Speaking Chinese & Spanish in Mexico Chinatown ...!",2023-10-04,Short,46S,46,203868,10702,75
bICYfa4NgyQ,"HUGE crowd gathers when I drink Ethiopian coffee and speak Oromo",2023-10-02,Short,1M,60,144114,7582,65
DfxW0M-aKTA,"African Islanders Give Me Free Stuff When I Speak Their Rare Language",2023-10-01,Long Form,8M5S,485,586926,16446,473
aIafR9IkuqI,"Elite US Government Diplomats Test My French, Arabic, and Dari",2023-09-29,Long Form,9M23S,563,589384,18240,826
fEHTqoqRA5U,"American Shocks Arab Shopkeeper with Arabic",2023-09-27,Short,39S,39,208551,10519,88
GG0wIksrR1U,"White guy orders in Punjabi in Indian Restaurant ?!",2023-09-25,Short,36S,36,16578463,760567,3404
ZmiIbQKadzY,"Shopping in Ethiopian Oromo language",2023-09-22,Short,52S,52,127539,5629,33
HezYCCOcx6A,"Ordering in Chinese and Spanish at Chinese Latino restaurant in NYC?!",2023-09-20,Short,21S,21,358209,15285,119
zlWsqb656uA,"White Guy Overhears Massage Gossip, Replies in Flawless Mandarin",2023-09-18,Short,55S,55,1309271,74554,356
qo5hYf7UA5M,"Speaking multiple Ethiopian languages with street vendor",2023-09-15,Short,42S,42,202826,10315,70
39fvN8ZcB0k,"I Fought the World’s Heaviest Sumo Wrestler in Front of 1,000 People",2023-09-13,Long Form,14M58S,898,224397,8958,579
thlYP8x-wGI,"Ordering Ethiopian food in Oromo",2023-09-11,Short,46S,46,262941,15624,76
Z0kxNwqFGGE,"Street vendors shocked that only white guy speaks Chinese",2023-09-10,Short,59S,59,1268562,76720,358
QnEu_C9zX2c,"Mormon missionary stunned when I speak Chinese",2023-09-09,Short,59S,59,1655217,73350,1635
1N1Lu0tqlC0,"Can I Survive the US Navy’s Most Difficult Boot Camp?",2023-09-06,Long Form,13M39S,819,344524,13411,1113
jQXeepObOIg,"Chinese waiter shocked when I interpret for Chinese friend",2023-09-05,Short,57S,57,5471471,400991,1361
pbDuPhlu1kE,"Chinese Friend Doesn’t Speak Chinese, but I Do! (Waiters SHOCKED)",2023-09-04,Short,1M,60,9990666,740529,2987
34T37jW_DFw,"Chinese guy does not understand vendor’s Chinese",2023-09-03,Short,55S,55,979345,65331,316
Li1k97wo0Zg,"Woman shocked when I answer the phone in Chinese",2023-09-01,Short,47S,47,1599474,87705,410
SmzsuJRhw3Q,"When white guys bust out perfect Chinese in the marketplace...",2023-08-30,Short,30S,30,461472,27066,92
HDgUDHvUu84,"Chinese Friend Doesn’t Speak Chinese, but I Do! (Waiters SHOCKED)",2023-08-28,Long Form,10M30S,630,1463838,48014,1970
AcPK_L08OWg,"White Boy Speaks Jamaican Language",2023-08-28,Short,1M,60,532429,27106,379
3nieAFFt_Qc,"Wait for her funny reaction when the white guy busts out perfect Chinese",2023-08-25,Short,14S,14,32913177,1639099,4867
0n7qJLRUPpg,"Japanese girl speaks Chinese!!!",2023-08-23,Short,54S,54,484046,31787,148
WMo01H2KGWU,"White guy surprises African family by speaking Nigerian language",2023-08-21,Short,58S,58,480299,34838,264
qpJxYL7KBZw,"Cambodians Invite Me to Their Home When I Speak Their Language",2023-08-20,Long Form,8M22S,502,1148050,35378,1541
9-t_Afbk7Dc,"Somali store owner amazed when I speak his language",2023-08-18,Short,59S,59,452542,22736,154
GFUOCcVoT5U,"Buying groceries in perfect Mandarin",2023-08-16,Short,18S,18,5148645,210808,1444
fIRiU5XejNc,"Chinese Mexican speaks only Spanish",2023-08-14,Short,19S,19,1718658,82516,1303
DVKNPAcvCH4,"Practicing the forgotten Mayan language in remote jungle village",2023-08-11,Short,48S,48,428159,25028,126
J9jtznk-0co,"White guy orders in perfect Chinese",2023-08-09,Short,28S,28,3280774,121364,472
_XZm3Ja8De8,"Chinese Prankster Thought I Couldn’t Speak Chinese…",2023-08-07,Long Form,4M57S,297,3388075,137643,3869
Nz-HzmAwucs,"I Surprised African Tribal Warriors by Speaking Their Language",2023-08-07,Short,1M,60,1870310,163883,4438
fjhSG67o93A,"Somalis Amazed When I Speak Their Language",2023-08-04,Short,44S,44,574889,34819,157
PxLijbHSWrc,"Ordering jerk chicken in Jamaican Patois",2023-08-02,Short,1M,60,897365,70332,384
fSjmFfRWJ0k,"He Was STUNNED When I Spoke His Rare African Language",2023-08-01,Long Form,13M22S,802,505277,20820,949
BWkMQipR0ek,"Chinese passerby on street notice my Chinese tattoo",2023-07-31,Short,59S,59,1954911,134318,612
C3ayDnMc2po,"Trying Chinese Ear Cleaning Ceremony for first time?!",2023-07-28,Short,1M,60,2902747,84140,756
sIJo9gcwVBE,"Guess the Spoken Language 🤔 (HARD)",2023-07-27,Long Form,6M7S,367,251617,6517,809
slxHA4c1fuA,"Surprising Chinese gamers with perfect #mandarin ?!",2023-07-26,Short,41S,41,1060813,85681,432
CLegJjqv83k,"White Guy Shocks Indian Restaurant in Gujarati Language",2023-07-24,Short,58S,58,972700,73302,380
mApiamOp-Gg,"AI Tutor Teaches Me Chinese",2023-07-21,Short,57S,57,372271,18134,95
Hh6mz6_iZZ0,"White guy surprises Haitian grocery store by speaking Creole",2023-07-20,Short,1M,60,880877,56771,236
vdLjVNMLjR0,"White Boy Speaks #Igbo Language of #Nigeria in African Supermarket",2023-07-18,Short,55S,55,1381515,84784,469
Wv4eedPpUoo,"Somalis Amazed When I Speak Their Language",2023-07-17,Long Form,11M35S,695,567079,18442,967
4o6ATxd51Yo,"White dude ordering in #Chinese haha #funny #reaction #polyglot #language #cantonese #mandarin",2023-07-16,Short,44S,44,14753941,660759,3585
cPvrikcqmP8,"Indian Restaurant Gives Me Free Food When I Order in Telugu",2023-07-15,Short,1M,60,2065227,156215,669
HX86Pf1eE7M,"#Chinese speaking #polyglot catches nail salon worker red handed",2023-07-14,Short,26S,26,4809072,256057,2009
HdedyJKJMq4,"Shocking African restaurant by ordering in their language",2023-07-13,Short,40S,40,11119213,683601,2180
sJ1wqjnRONg,"Waitress asks if he needs a fork...little does she know he speaks fluent #Mandarin #Chinese ?!",2023-07-12,Short,9S,9,66145281,2961308,4120
PnP-3w_P8S0,"Indians Give Me Free Food When I Speak Gujarati",2023-07-11,Short,50S,50,4182683,341248,1453
3kDrr8h2Hj8,"Chinese People Gossip About My Tattoo, But I Know Chinese",2023-07-10,Short,45S,45,12650949,754748,2595
f5sXUINq-KQ,"White Guy Suddenly Speaks Fluent Chinese During Foot Massage",2023-07-09,Short,59S,59,1453133,76283,492
idQUkEJDnrE,"Ordering at Halal Food Cart in Urdu Language",2023-07-08,Short,24S,24,2212130,137621,517
SJFSegTUD1w,"American tourist surprises Chinese grandpa with flawless Mandarin",2023-07-07,Short,10S,10,2748984,107531,471
H8lrAP8nh4E,"Hardcore Thai Massage Satisfyingly CRACKS My Broken Back",2023-07-03,Long Form,15M19S,919,2405675,34698,1978
-5jdljztd6I,"I Visited America’s First “Baby Hotel”",2023-07-02,Short,1M,60,918062,60743,968
G657SWAMZ0w,"We had ANOTHER baby!!!",2023-06-26,Long Form,5M34S,334,766645,37662,3464
ix0fGOw9pTw,"I Drank Her Saliva",2023-06-21,Long Form,11M41S,701,318485,10171,706
k8mx-ztIiNg,"World’s CRAZIEST Massages",2023-06-02,Long Form,36M58S,2218,1228001,19359,845
btIQNiEeBME,"Ukrainian Elders LOVE It When I Speak Ukrainian",2023-05-31,Long Form,10M38S,638,604609,28393,2025
Q3-VzY5PZ00,"I Was Sprayed with Boiling Ayahuasca Water by an Amazonian Shaman",2023-05-23,Long Form,10M27S,627,1222352,27152,1802
sACAnT0fm6o,"I Went Hunting Naked in the Amazon Jungle With Waorani Tribe",2023-05-16,Long Form,18M41S,1121,1748875,70960,5447
2mUtobYnNUM,"I Made Contact With Lost Amazon Tribe by Speaking Their Language",2023-05-12,Long Form,12M,720,5214628,161308,7488
SQGyFZEcplc,"Surprising Strangers by Speaking Their Language, Part 3",2023-05-03,Long Form,22M12S,1332,1174426,29403,860
YjGk7EmYuxY,"I built my own AI tutor to teach me Chinese. Mind blown.",2023-04-21,Long Form,7M32S,452,241725,11076,813
wXv0pI5rGJo,"I Surprised Amish People by Speaking Pennsylvania Dutch",2023-04-17,Long Form,24M8S,1448,1740601,41216,4220
la6OX5UrBjk,"Speaking 4 Chinese Dialects Simultaneously Amazes Chinatown",2023-04-06,Long Form,13M13S,793,1617497,42225,1221
mYdkwHm-Sfc,"White Guy Orders Bengali Street Food In Bangla",2023-03-31,Short,51S,51,1432784,94863,413
vH2BrlVN-tc,"Chinese People Gossip About White Guy, But He Knows Chinese",2023-03-30,Short,59S,59,1572044,88852,658
iXOIN__1cY8,"Africans Get Extremely Excited When I Suddenly Speak Twi",2023-03-29,Short,59S,59,9955492,621428,2756
oX5CWNfekmU,"Is this the best language learning app ever made?",2023-03-28,Long Form,13M17S,797,126419,5860,379
y-HXGKkZtro,"The World’s CRAZIEST Border",2023-03-28,Short,1M,60,607255,30641,225
Y_Od1T_Glgo,"I Surprised African Tribal Warriors by Speaking Their Language",2023-03-24,Long Form,18M14S,1094,6258821,243172,10419
6FaQknjFgL4,"Thirteen Lions Attack Massive Buffalo Right Next to My Car",2023-03-22,Long Form,8M27S,507,110500,4529,497
8zQ2zdgk8FE,"African Market Can’t Stop Laughing When I Speak Swahili",2023-03-16,Long Form,14M5S,845,1912118,39838,1946
jvOXeGYQuJ4,"The place where you can legally commit any crime",2023-03-06,Short,1M,60,1323510,71826,960
X_28pCW2Ynk,"Chinese Grandmas Gossip About Me When I Speak Their Old Dialect",2023-03-03,Long Form,9M4S,544,2148829,50085,1559
X4bTNPs4ONs,"World’s Deepest Hole SHOCKED Scientists",2023-03-03,Short,54S,54,461516,25393,346
ZnF4emrEIZQ,"Exposing the Chinese Elon Musk",2023-02-23,Long Form,25M20S,1520,814298,23812,2503
H-KxTycwD1w,"He Woke Up From a Coma Speaking Fluent Chinese. I Tested Him.",2023-02-14,Long Form,31M3S,1863,751018,19087,1334
u6sOPMwSh78,"American Tourist Speaks Irish in Ireland, Locals Shocked",2023-02-03,Long Form,11M43S,703,3982422,123981,8004
6CC_-HRUXb8,"These buildings are cut in HALF by the US-Canadian border",2023-02-03,Short,54S,54,8112717,637260,6420
1YWvur22ENI,"You can WALK from America to Russia",2023-02-02,Short,1M,60,4100618,318266,1153
plzHgbBzApQ,"Owner Stunned When I Order Chinese Takeout in Rare Local Dialect",2023-01-25,Long Form,12M20S,740,3450619,69650,2027
3KSCaBnvsh4,"American Tries CRAZIEST Indian Street Food 🤯",2023-01-17,Long Form,8M6S,486,329999,11435,696
7lPOgmSFf2g,"Master Chinese Chiropractor Satisfyingly CRACKS Unsuspecting Foreigner",2023-01-10,Long Form,13M31S,811,2636756,37265,1358
qxSSKKf9S9s,"Everything Is Free in India When Foreigner Speaks Punjabi",2023-01-09,Long Form,11M50S,710,3677251,76066,4398
g52lvxmLffY,"YouTube Sent Me a Mystery Holiday Gift Box",2022-12-30,Short,59S,59,425732,28481,278
hjxrkQlDr5g,"I Got My Unibrow Shaved on the Highway in India for $3",2022-12-29,Long Form,22M43S,1363,211181,6577,1013
9jPtp3BSdPk,"Foreigner tries fire paan in India for first time",2022-12-28,Short,18S,18,24992864,824451,10148
sWfzpJG_yRE,"I Secretly Learned the World’s Rarest Language Then Met Tribal Elders",2022-12-15,Long Form,10M59S,659,2502242,81580,3473
Gl7GGovwQgk,"Tortured in 200°F (95°C) Russian Inferno",2022-12-13,Long Form,12M11S,731,257710,6015,544
Ih_V_MUcxko,"American orders in forgotten Mayan language in Mexico?!",2022-12-12,Short,36S,36,7708735,552310,4567
-nnUdcw9tZI,"White girl orders in perfect Chinese",2022-12-07,Short,20S,20,16559897,870084,4867
bMuIyvWl1RA,"American buys Pakistani sweets in Urdu",2022-12-06,Short,41S,41,1637760,101800,748
_QHlkhyQec0,"I Fought the World’s Strongest Man",2022-12-05,Short,56S,56,507604,26877,270
RxO4Ms7Yr-U,"Locals Gossip About Me, But I Secretly Know Thai",2022-12-02,Long Form,10M18S,618,1407482,32511,1131
y0e4-0xLJOY,"Locals Shocked When Clueless American Tourist Speaks Such Good Thai",2022-11-28,Long Form,8M20S,500,836023,24476,1084
rUtjfQDR-wE,"Surprising World Leaders by Speaking Their Languages",2022-11-22,Long Form,6M39S,399,1372317,51745,1484
Llx5M8vD_cw,"Baby Visits New York City’s Biggest Farm",2022-11-09,Long Form,8M8S,488,152295,8318,672
fAimv4gtj1A,"I Busted Out Rapid-Fire Mandarin in Chinese Street Market 😲",2022-11-04,Long Form,12M23S,743,2402950,63815,2030
8j3bkxQfdsU,"Interviewing the President",2022-10-28,Long Form,1M32S,92,322970,10916,1039
T1UGiPORkms,"Hardcore Chinese Ear Cleaning SATISFIES Unsuspecting Foreigner",2022-10-25,Long Form,14M13S,853,1122082,15039,1059
zA9tg0Th0EU,"I Order in Yiddish at Jewish Restaurant, Everyone Shocked",2022-10-23,Long Form,17M31S,1051,2862244,56085,4880
hT1Xu36qtuM,"Surprising Orthodox Jews by Speaking Yiddish",2022-10-13,Long Form,15M21S,921,3146738,72348,7103
JpVJgRBkmW8,"They Think I’m Chinese When I Speak Multiple Asian Languages",2022-10-07,Long Form,13M44S,824,2477378,56350,1794
vWAA7BSBHkA,"What I've learned after studying over 30 languages...",2022-10-06,Short,33S,33,4858635,282994,4502
TOpmnpiQMdI,"My New TV Show",2022-10-02,Long Form,17M52S,1072,239967,15819,1006
zxrNntYtTS0,"AI Reacts to Human Culture (you’ll be shocked)",2022-09-18,Short,1M,60,535800,29541,391
_GKCcRgJ3LA,"Indian Restaurants Give Me Unlimited Free Food When I Order in Telugu",2022-09-15,Long Form,9M14S,554,4515956,95260,3778
1LH7M292Jsc,"I Got My Dirty Scalp DEEP CLEANED",2022-09-07,Long Form,18M21S,1101,3340599,55526,2296
ogGZGP_xFn4,"Nail Salon Gossips About Me, But I Secretly Know Chinese",2022-09-02,Long Form,11M54S,714,14706349,342287,10936
y4T7NLdBNIo,"Baby Visits America’s BIGGEST Indoor Water Park",2022-08-23,Long Form,10M55S,655,1077527,39044,2533
MaEoSJ0_QY8,"Surprising Strangers by Speaking Their Language, Part 2",2022-08-16,Long Form,17M23S,1043,7766668,168020,5359
ibQKvCksqlM,"Ordering at NYC Food Cart in Afghan Language, Boss is Shocked",2022-08-15,Long Form,9M16S,556,580238,20972,1008
jHoM2CWxttI,"The most accidentally hilarious Chinese tattoo I have ever seen",2022-08-09,Short,1M,60,2621714,148434,976
heBY591QCr8,"Africans Give Me Free Food When I Speak Their Language",2022-08-04,Long Form,12M5S,725,5746153,171238,4248
7PQTMx7TZ9A,"My plane broke over the ocean...AGAIN",2022-08-02,Long Form,30M50S,1850,342097,9505,1258
dUr8ybO39XA,"My plane ran out of fuel over the Atlantic Ocean",2022-07-27,Long Form,13M5S,785,1152071,53186,8129
A4AcCtQLE54,"Africans Get Extremely Excited When I Suddenly Speak Twi",2022-07-10,Long Form,8M42S,522,3186106,91203,3246
TDOlni4O0jI,"I Got Banned from North Korea",2022-07-08,Short,55S,55,5048897,293222,7542
79flI3q3Ol0,"I Won Free Tacos at Duolingo’s New Restaurant",2022-07-08,Short,1M,60,1302605,102251,817
t8eo2rTWDXs,"Foreigners Surprise Elders With Their Mandarin During Tea Ceremony",2022-07-01,Long Form,8M3S,483,1211194,35935,1085
EgllGDwJbpQ,"Abused by Strong Chiropractor",2022-06-22,Long Form,13M45S,825,613900,15993,1358
JHJFTBQdPAA,"I Learned Norwegian in 2 Weeks Then Went on Live TV in Norway",2022-06-21,Long Form,14M39S,879,3236221,104109,6797
a9csj-3b-v0,"Children are actually TERRIBLE at learning languages",2022-06-13,Short,1M,60,793133,50244,1275
HA5qnoge97c,"Chinese People Overhear White Guy Speaking Chinese on Phone",2022-06-10,Long Form,8M13S,493,3812504,87127,2712
pMKsed-y744,"Indians Let American Eat For Free When He Orders in Tamil",2022-06-03,Long Form,11M1S,661,11317183,219266,9136
5KuclN53uLc,"I Made Mr. Beast Go Viral in China",2022-05-31,Short,1M,60,15187121,1026704,4026
pcAcVYE_yyE,"American Gets Indian Facial",2022-05-17,Long Form,28M25S,1705,1342598,25422,2293
-BRHiqq8cKE,"Chinese People Shocked at White Guys Reading Newspapers in Chinese",2022-05-16,Long Form,10M29S,629,3097608,77600,2152
LkLSeDg1GDw,"Haitians Pay For My Groceries When I Speak Creole",2022-05-05,Long Form,13M43S,823,1303775,45199,2299
e2JRpRvNWm8,"Reacting to My Chinese From 10 Years Ago",2022-04-27,Long Form,10M33S,633,424341,16188,949
WPXT43Rekaw,"Chinese People Gossip About My Tattoo, But I Know Chinese",2022-04-20,Long Form,10M28S,628,9832091,279963,7970
IfPjTkWscgU,"Polyglot Reacts to Mark Zuckerberg Speaking Mandarin",2022-04-18,Long Form,8M57S,537,401736,13624,836
35J0EeJaFt4,"Polyglot Reacts to John Cena’s Mandarin",2022-04-11,Long Form,10M25S,625,1758944,50656,2050
QkNlaGTbwrk,"This is What Jesus Sounded Like",2022-04-08,Short,1M,60,4723486,261550,10905
SZBaIf55o6A,"This is What Ancient Egyptian Sounded Like",2022-04-03,Short,1M,60,3702713,193755,4612
9M0FdO_zvXs,"Ethiopians Give Me Free Coffee When I Speak Amharic",2022-03-29,Long Form,10M51S,651,3114933,108951,4268
8IlNd9mH57k,"These American Towns Are Completely Surrounded by Canada",2022-03-24,Short,49S,49,2527658,167392,1215
_ZZvR7T7WiM,"These Celebrities Speak Other Languages Perfectly",2022-03-23,Short,1M,60,1443222,91775,1213
Tk3O3aVoohg,"White Guy Orders in Chinese at Drive Thru, But When He Pulls Up…",2022-03-23,Short,43S,43,21272604,1301030,6924
Zo-ZqsUcdVQ,"American Speaks Six Indian & South Asian Languages, Locals Stunned",2022-03-22,Long Form,8M38S,518,447432,16669,688
Hgm7VGqgmJ0,"This is What Latin ACTUALLY Sounded Like",2022-03-15,Short,1M,60,4440413,250466,3907
mNqS8P01V8k,"Foreigners Sing in Perfect Mandarin in Public, Chinese People Shocked",2022-03-13,Long Form,9M28S,568,387345,17009,966
CYJJq4EWF1k,"This Man Spoke 68 Languages Perfectly",2022-03-11,Short,59S,59,3081792,258849,1619
wEVKXfn2KY4,"This Filipino Fast Food Chain is CONQUERING America",2022-03-11,Short,58S,58,545268,36252,914
KlIgtWjz7Jc,"Indians Give Me Free Food When I Speak Gujarati",2022-03-09,Long Form,7M4S,424,3498687,82234,2565
0JYs8w8-bRM,"I Got a Naked, Full-Body Korean Body Scrub",2022-03-03,Long Form,12M11S,731,3396039,37317,3155
MeS0UD1vXSs,"This US President Spoke Perfect Chinese",2022-02-25,Short,1M,60,6095367,346287,4278
IxfcU_uNA1c,"The world's easiest language is NOT what you expect",2022-02-23,Short,1M,60,7440958,512190,10996
g6z4R64RMqo,"White Guy Orders in Chinese at Drive Thru, But When He Pulls Up…",2022-02-22,Long Form,2M45S,165,16891343,421563,9943
qKxiYqtVsaY,"Scientists Scan My Brain to See If I’m a Genius",2022-02-16,Long Form,14M20S,860,1715957,42647,2870
RVk43pZHNfw,"White guy with “perfect Chinese” gets humiliated by Duolingo Chinese test",2022-02-09,Livestream,26M55S,1615,485773,13231,716
XB5Ch4yqlcw,"Foreigner Orders in Hindi, Surprises Indians",2022-02-06,Long Form,9M39S,579,1851200,57010,2212
JcdCpjUI2O0,"I Survived 24 Hours of Training with an Actual K-Pop Band",2022-02-03,Long Form,10M6S,606,160550,7490,388
02pDoBcoGno,"New Yorker Ranks Top 5 Most Delicious NYC Pizzas",2022-01-30,Long Form,9M8S,548,165595,6448,901
TutkKhLyOQ0,"Surprising Mormon Missionaries by Speaking Chinese",2022-01-27,Long Form,2M13S,133,948667,24305,1704
DS6v2dR4Xbw,"Chinese People Gossip About Me, But I Know Chinese",2022-01-24,Long Form,8M11S,491,13403741,279723,6968
iUN3uz3Ej98,"I Learned to Speak Japanese in My Sleep in 30 Days",2022-01-17,Short,1M,60,946184,68668,636
7cSwraDSBTE,"The world’s hardest language is NOT what you expect",2022-01-16,Short,1M,60,4979513,275436,5577
xJ64Sftzj5s,"White Guy Suddenly Speaks Fluent Chinese During Foot Massage",2022-01-11,Long Form,2M14S,134,765778,22627,696
2BtjUMx0y2I,"Catching Her Gossiping, Then Speaking Her Language",2022-01-10,Short,20S,20,3652285,181615,694
jGCEqDEolmA,"They give me free food when I speak their language",2022-01-09,Short,30S,30,1057673,64921,465
jc33NHPT6AI,"White Guy Overhears Massage Gossip, Replies in Flawless Mandarin",2022-01-07,Long Form,2M30S,150,6229965,136080,2443
YZ419CaKfcM,"American Orders Halal Food in Urdu, Boss Stunned",2022-01-04,Long Form,8M18S,498,3342686,75288,3527
MMwykKRgjzk,"White Guy Shocks Locals With His Vietnamese (World’s Hardest Language)",2021-12-23,Long Form,9M46S,586,1566632,43379,3253
eHeWChj9pgk,"American Shocks Tibetan Elders by Speaking Rare Tibetan Language",2021-12-15,Long Form,9M19S,559,4065111,120063,4434
Xw10-lGSUBE,"White Boy Speaks Jamaican Language, Shocks Jamaicans",2021-12-01,Long Form,8M2S,482,8700045,207747,9952
P5f8HsqT140,"Surprising Strangers by Speaking Their Language",2021-11-18,Long Form,11M41S,701,9922880,212120,6581
CDIcigJlc64,"American Orders Indian Street Food in Bengali Language, Locals Stunned",2021-11-11,Long Form,10M17S,617,3031202,68264,3674
UaxMgTvghRg,"If You Help This Homeless Man, He Gives You $5000",2021-11-09,Long Form,8M4S,484,2492833,68855,2610
QU3r4fQsCEo,"I Tried China's Most Painful Massage",2021-11-07,Long Form,17M13S,1033,3256365,44925,2472
_1YUhpLY_GA,"We Tried the Most HARDCORE Childbirth Simulator",2021-10-26,Long Form,13M40S,820,138770,3944,527
Pm9loK_yGRU,"I Had a New Baby",2021-10-19,Long Form,4M50S,290,948394,69947,9069
iGuO--6Fmfk,"White Guy Shocks Entire African Family By Speaking Nigerian Languages",2021-10-15,Long Form,8M38S,518,2807956,76699,2443
KQiukyAH_6E,"I Pretend to be Beginner in English Class",2021-10-07,Long Form,9M56S,596,984299,31409,1435
PZlyW80uvwk,"This Man Comfortably Speaks 23 Languages in 10 Minutes",2021-09-28,Long Form,28M1S,1681,1587504,44074,3807
UCiDBloLrOE,"$5 Chinese Shave and Head Massage in NYC (Extremely Relaxing)",2021-09-26,Long Form,16M31S,991,971122,16405,854
sfwSiLSN92U,"We Found China’s Most Unintentionally Hilarious “English” T-Shirts",2021-09-24,Long Form,11M8S,668,139695,5424,483
7Kzv8o1XKWk,"American Tourist Surprises Chinese Grandpa With Flawless Mandarin 😂",2021-09-21,Long Form,4M40S,280,3267812,76320,3122
Pk7vgKviv_k,"The “Royal Shave” at England’s Fanciest Barbershop",2021-09-19,Long Form,13M41S,821,2008274,34733,2594
JE7-izQuVJE,"White Guy Speaks Multiple African Languages in Nigerian Market, Locals Stunned",2021-09-17,Long Form,8M22S,502,6807504,127739,5559
8IuHilbhcI4,"Shocking Kelly Clarkson on National TV by Speaking Multiple Languages",2021-09-14,Long Form,2M54S,174,1298898,46565,1799
8cC3VYScCH0,"INTENSE Indian Head Massage (ALMOST PASSED OUT)",2021-09-06,Long Form,13M47S,827,6135661,89481,9361
DMvQC1hsK8k,"I Stayed in the World’s Only 5-Star Cave Hotel ($1,760 / night)",2021-09-03,Long Form,11M2S,662,153176,5723,420
epwCYLWfugY,"I Got a Snake Massage from a Witch",2021-09-01,Long Form,12M23S,743,179859,4733,634
_kxfTGbSfqA,"Professional Chinese Teachers Rate My “Perfect” Chinese",2021-08-20,Long Form,8M56S,536,2301328,60821,2489
m1VecethVDQ,"I Visited the World's Only Professional Back Scratcher",2021-08-18,Long Form,7M26S,446,11656964,181059,8714
ZBY5UC9bgbk,"Master Chiropractor SATISFYINGLY Cracks My Broken Back",2021-08-13,Long Form,10M3S,603,11692942,167695,6076
EzExSz2Uag4,"How I Learned to Speak 15 Languages in One Year",2021-08-11,Long Form,19M59S,1199,326917,16037,968
LvTy-8-DkOU,"HARDCORE Chinese Street Massage Fixes My Broken Ankle",2021-08-06,Long Form,8M2S,482,16605506,206227,9432
EdtWhWvjmnQ,"White Boy Amazes African Store by Speaking Their Language... 😂 #shorts",2021-08-06,Short,1M,60,8911026,513467,5875
lQSb0_Eexv4,"I Got My Nose Professionally Waxed (WEIRDLY SATISFYING)",2021-08-05,Long Form,7M53S,473,599775,13421,661
79u2-prGEvY,"I Got a Russian Mouth Massage",2021-07-28,Long Form,9M51S,591,2231497,35283,1380
COhSs7o1XLU,"White Guy Shocks Nigerians by Speaking African Language",2021-07-27,Long Form,10M16S,616,20535807,461151,17405
1x9B9giLevs,"Trying the Ancient Chinese Art of Fire Ear Candling (almost passed out)",2021-07-16,Long Form,6M36S,396,2883820,49798,1924
EAhjHmPewvg,"Trying the Lost Art of Chinese Earwax Extraction (THIS CAME OUT)",2021-07-15,Long Form,9M34S,574,17636925,189563,6289
8VBM0isrNJM,"Chinese Middle Schoolers Shock Americans With Perfect English",2021-07-14,Long Form,7M4S,424,430180,15823,1441
dOuadcnGCrM,"Exploring Mexico's Secret Chinese Underground",2021-07-13,Long Form,9M39S,579,109390,4162,188
7o4wNAqjptA,"Trying Most Expensive Vs. Cheapest Chinese Food in America",2021-07-12,Long Form,9M26S,566,327021,11317,688
a0zL99lKK_A,"Impressing my date with my Mandarin (gone wrong)",2021-07-07,Short,39S,39,697170,24446,332
7-2AaOo8KtE,"I Order at Indian Restaurant in Their Language, Boss is Shocked",2021-07-01,Long Form,7M13S,433,13038932,241035,8570
cE1AdHtC8xY,"White guy surprises Chinese granny with his Chinese! #shorts",2021-06-29,Short,24S,24,2187850,122867,500
xZ-O1Jx6mU0,"Practicing My Spanish & Chinese in Mexico’s Biggest Chinatown",2021-06-28,Long Form,17M17S,1037,2699074,68084,3295
rnIAlK49SJQ,"I Learned to Speak German from Google Translate",2021-06-18,Long Form,11M52S,712,1507076,67202,4866
R2Fmmb2ZFm4,"I'm Starring in a National Commercial (Speaking Five Languages)",2021-06-15,Long Form,1M1S,61,431960,37027,2026
